# created 04/22/25
# FLOPS-derived engine deck converted from turbofan_28_ENGDEK

Mach Number, Altitude (ft),   Throttle, Gross Thrust (lbf), Ram Drag (lbf), Fuel Flow (lb/h), NOx Rate (lb/h)
       0.85,       35000.0,       26.0,             9420.6,         8313.7,            943.8,          6.3186
       0.85,       35000.0,       30.0,            10741.8,         8897.0,           1284.8,          8.3419
       0.85,       35000.0,       34.0,            12008.4,         9425.6,           1641.7,          10.725
       0.85,       35000.0,       38.0,            13232.1,         9911.4,           2016.1,          12.477
       0.85,       35000.0,       42.0,            14430.9,        10372.2,           2391.9,          13.999
       0.85,       35000.0,       46.0,            15598.6,        10802.0,           2783.9,          15.406
       0.85,       35000.0,       48.0,            16167.5,        11002.0,           2990.7,          16.095
       0.85,       35000.0,       50.0,            16732.6,        11198.0,           3199.2,          16.758
       0.85,       37000.0,       21.0,             7080.7,         6829.3,            529.2,          7.1696
       0.85,       37000.0,       22.0,             7393.9,         6991.7,            587.4,          5.7449
       0.85,       37000.0,       24.0,             7988.5,         7284.6,            722.8,          4.8169
       0.85,       37000.0,       26.0,             8556.5,         7551.0,            858.6,          5.8624
       0.85,       37000.0,       30.0,             9757.7,         8081.8,           1166.5,          7.8217
       0.85,       37000.0,       34.0,            10908.7,         8562.5,           1488.5,          10.073
       0.85,       37000.0,       38.0,            12020.9,         9004.3,           1826.1,          11.786
       0.85,       37000.0,       42.0,            13110.2,         9423.3,           2165.5,          13.259
       0.85,       37000.0,       46.0,            14171.0,         9813.8,           2518.9,          14.617
       0.85,       37000.0,       48.0,            14688.6,         9996.1,           2705.6,          15.283
       0.85,       37000.0,       50.0,            15202.3,        10174.6,           2893.4,          15.924
       0.85,       39000.0,       21.0,             6427.5,         6199.1,            487.0,          6.9546
       0.85,       39000.0,       22.0,             6712.2,         6346.7,            539.4,           5.589
       0.85,       39000.0,       24.0,             7253.1,         6613.6,            662.4,          4.6165
       0.85,       39000.0,       26.0,             7769.4,         6855.8,            785.8,          5.6258
       0.85,       39000.0,       30.0,             8861.3,         7338.7,           1065.5,           7.514
       0.85,       39000.0,       34.0,             9907.4,         7775.8,           1357.5,          9.6651
       0.85,       39000.0,       38.0,            10918.3,         8177.7,           1664.3,           11.33
       0.85,       39000.0,       42.0,            11908.0,         8558.4,           1972.4,          12.748
       0.85,       39000.0,       46.0,            12872.3,         8913.7,           2293.5,          14.056
       0.85,       39000.0,       48.0,            13342.3,         9079.2,           2463.0,          14.695
       0.85,       39000.0,       50.0,            13809.4,         9241.8,           2633.5,          15.311
        0.9,       35000.0,       21.0,             8689.9,         8405.4,            612.6,          5.4642
        0.9,       35000.0,       22.0,             9048.1,         8592.9,            681.7,          4.4604
        0.9,       35000.0,       24.0,             9727.3,         8930.8,            841.5,          5.7208
        0.9,       35000.0,       26.0,            10383.2,         9245.3,            999.3,          6.7969
        0.9,       35000.0,       30.0,            11785.1,         9888.5,           1365.6,          8.8636
        0.9,       35000.0,       34.0,            13126.8,        10471.6,           1745.1,           11.33
        0.9,       35000.0,       38.0,            14418.8,        11005.1,           2142.8,          13.096
        0.9,       35000.0,       42.0,            15682.3,        11509.9,           2543.0,           14.64
        0.9,       35000.0,       46.0,            16909.5,        11978.5,           2959.3,          16.059
        0.9,       35000.0,       48.0,            17506.0,        12195.7,           3179.8,          16.757
        0.9,       35000.0,       50.0,            18098.7,        12409.1,           3401.9,          17.426
        0.9,       37000.0,       21.0,             7891.3,         7632.9,            559.6,          6.0554
        0.9,       37000.0,       22.0,             8217.1,         7803.6,            621.9,          4.6273
        0.9,       37000.0,       24.0,             8834.9,         8111.3,            766.2,          5.2826
        0.9,       37000.0,       26.0,             9431.0,         8397.2,            908.7,          6.3254
        0.9,       37000.0,       30.0,            10705.5,         8982.6,           1239.4,           8.326
        0.9,       37000.0,       34.0,            11924.9,         9512.8,           1581.3,          10.673
        0.9,       37000.0,       38.0,            13099.4,         9998.1,           1940.8,          12.386
        0.9,       37000.0,       42.0,            14247.6,        10457.1,           2302.0,          13.878
        0.9,       37000.0,       46.0,            15363.1,        10883.5,           2678.2,          15.252
        0.9,       37000.0,       48.0,            15905.5,        11081.3,           2876.5,          15.923
        0.9,       37000.0,       50.0,            16443.8,        11275.0,           3076.2,          16.569
        0.9,       39000.0,       21.0,             7163.6,         6928.7,            514.4,          5.8837
        0.9,       39000.0,       22.0,             7459.9,         7084.2,            570.9,          4.5067
        0.9,       39000.0,       24.0,             8021.6,         7364.1,            701.6,          5.0624
        0.9,       39000.0,       26.0,             8563.7,         7624.5,            831.4,          6.0727
        0.9,       39000.0,       30.0,             9722.3,         8156.9,           1131.6,          7.9996
        0.9,       39000.0,       34.0,            10830.8,         8639.2,           1442.2,          10.258
        0.9,       39000.0,       38.0,            11898.0,         9080.3,           1768.2,          11.906
        0.9,       39000.0,       42.0,            12941.4,         9497.6,           2096.6,          13.345
        0.9,       39000.0,       46.0,            13955.2,         9885.2,           2438.2,          14.667
        0.9,       39000.0,       48.0,            14447.9,        10064.9,           2618.2,          15.313
        0.9,       39000.0,       50.0,            14937.5,        10241.3,           2799.5,          15.933
