# created 04/22/25
# GASP-derived engine deck converted from turbofan_23k_1.eng
# t4max: 3342.0
# t4cruise: 3108.0
# t4climb: 3196.0
# sls_airflow: 994.36
# sfn_idle: 1.25

Mach Number, Altitude (ft),   Throttle, Thrust (lbf), Fuel Flow (lb/h),  T4 (degR)
        0.5,       42000.0,     0.8577,     3668.111,          1733.73,    2866.28
        0.5,       42000.0,     0.9189,     3546.039,           1661.8,    3071.01
        0.5,       42000.0,     0.9802,     5985.873,          3168.52,    3275.75
       0.55,           0.0,        0.0,      741.231,          741.231,        0.0
       0.55,           0.0,     0.4938,    -3974.053,          -2.9553,    1650.15
       0.55,           0.0,     0.5761,    -1248.034,          791.918,    1925.17
       0.55,           0.0,     0.6583,     1477.989,          1586.79,     2200.2
       0.55,           0.0,     0.7406,     4294.257,          2552.23,    2475.22
       0.55,           0.0,     0.8229,     6245.607,          3795.68,    2750.25
       0.55,           0.0,     0.9052,     8101.429,          5449.92,    3025.27
       0.55,           0.0,     0.9875,     14492.44,          7846.66,     3300.3
       0.55,        3000.0,        0.0,     671.2918,          671.292,        0.0
       0.55,        3000.0,     0.4836,    -1432.398,          52.9797,    1616.12
       0.55,        3000.0,     0.5642,     84.17923,          726.809,    1885.47
       0.55,        3000.0,     0.6448,     1600.764,          1400.64,    2154.82
       0.55,        3000.0,     0.7254,     3473.507,          2182.72,    2424.18
       0.55,        3000.0,      0.806,     6711.016,          3362.79,    2693.53
       0.55,        3000.0,     0.8866,     9967.948,          4893.65,    2962.88
       0.55,        3000.0,     0.9672,     13630.32,          6929.37,    3232.24
       0.55,        6000.0,        0.0,     606.6884,          606.688,        0.0
       0.55,        6000.0,     0.4734,    -2990.475,         -65.2126,    1582.09
       0.55,        6000.0,     0.5523,    -1009.993,          567.149,    1845.78
       0.55,        6000.0,     0.6312,     970.4946,          1199.51,    2109.46
       0.55,        6000.0,     0.7101,     3019.591,          1898.92,    2373.14
       0.55,        6000.0,      0.789,     5758.484,          2892.71,    2636.82
       0.55,        6000.0,     0.8679,     8693.278,          4221.02,     2900.5
       0.55,        6000.0,     0.9468,     13161.28,          6201.72,    3164.19
       0.55,        9000.0,        0.0,     547.1151,          547.115,        0.0
       0.55,        9000.0,     0.4632,    -1970.877,         -155.663,    1548.08
       0.55,        9000.0,     0.5404,    -459.3171,          430.155,     1806.1
       0.55,        9000.0,     0.6176,     1052.242,          1015.97,    2064.11
       0.55,        9000.0,     0.6948,     2637.095,          1638.62,    2322.12
       0.55,        9000.0,      0.772,     4737.156,          2485.62,    2580.14
       0.55,        9000.0,     0.8492,      7626.86,           3671.9,    2838.15
       0.55,        9000.0,     0.9264,     11417.03,          5327.19,    3096.16
       0.55,       12000.0,        0.0,     492.2722,          492.272,        0.0
       0.55,       12000.0,      0.453,    -2116.796,         -238.519,    1514.08
       0.55,       12000.0,     0.5286,    -692.9639,          300.764,    1766.42
       0.55,       12000.0,     0.6041,     730.8686,          840.048,    2018.77
       0.55,       12000.0,     0.6796,     2174.639,          1388.88,    2271.12
       0.55,       12000.0,     0.7551,     4040.397,          2121.57,    2523.46
       0.55,       12000.0,     0.8306,      6529.06,          3137.38,    2775.81
       0.55,       12000.0,     0.9061,     9822.105,          4549.43,    3028.16
       0.55,       12000.0,     0.9816,     13402.78,           6232.0,     3280.5
       0.55,       15000.0,        0.0,     441.8796,           441.88,        0.0
       0.55,       15000.0,     0.4429,    -2244.384,         -311.117,    1480.09
       0.55,       15000.0,     0.5167,    -904.5432,           184.22,    1726.77
       0.55,       15000.0,     0.5905,      435.298,          679.558,    1973.45
       0.55,       15000.0,     0.6643,     1775.139,           1174.9,    2220.13
       0.55,       15000.0,     0.7381,     3403.266,          1800.47,    2466.81
       0.55,       15000.0,     0.8119,     5568.139,          2669.28,    2713.49
       0.55,       15000.0,     0.8857,     8425.525,          3873.22,    2960.17
       0.55,       15000.0,     0.9596,     11567.98,          5329.79,    3206.85
       0.55,       18000.0,        0.0,     395.6652,          395.665,        0.0
       0.55,       18000.0,     0.4327,    -2211.982,         -357.755,     1446.1
       0.55,       18000.0,     0.5048,    -995.9855,          92.5123,    1687.12
       0.55,       18000.0,     0.5769,     220.0107,          542.779,    1928.13
       0.55,       18000.0,     0.6491,     1436.007,          993.047,    2169.15
       0.55,       18000.0,     0.7212,     2833.161,          1520.37,    2410.17
       0.55,       18000.0,     0.7933,      4728.22,          2266.31,    2651.19
       0.55,       18000.0,     0.8654,     7192.649,          3283.88,     2892.2
       0.55,       18000.0,     0.9375,     9949.779,          4537.13,    3133.22
       0.55,       21000.0,        0.0,     353.3656,          353.366,        0.0
       0.55,       21000.0,     0.4225,    -2009.057,         -348.765,    1412.13
       0.55,       21000.0,      0.493,    -949.5836,          47.1723,    1647.48
       0.55,       21000.0,     0.5634,     109.8899,           443.11,    1882.84
       0.55,       21000.0,     0.6338,     1169.363,          839.047,    2118.19
       0.55,       21000.0,     0.7042,     2361.711,          1285.77,    2353.55
       0.55,       21000.0,     0.7747,     3964.176,          1905.21,     2588.9
       0.55,       21000.0,     0.8451,     6116.397,          2777.16,    2824.26
       0.55,       21000.0,     0.9155,      8496.23,          3834.08,    3059.61
       0.55,       21000.0,     0.9859,      11078.6,          5133.62,    3294.97
       0.55,       24000.0,        0.0,     314.7314,          314.731,        0.0
       0.55,       24000.0,     0.4124,     -1920.54,         -361.158,    1378.16
       0.55,       24000.0,     0.4811,    -975.1257,         -8.44528,    1607.86
       0.55,       24000.0,     0.5498,    -29.71108,          344.268,    1837.55
       0.55,       24000.0,     0.6186,     915.7035,          696.981,    2067.25
       0.55,       24000.0,     0.6873,     1924.169,          1073.16,    2296.94
       0.55,       24000.0,      0.756,     3310.933,           1598.1,    2526.63
       0.55,       24000.0,     0.8248,     5137.796,          2325.29,    2756.33
       0.55,       24000.0,     0.8935,     7198.694,          3217.93,    2986.02
       0.55,       24000.0,     0.9622,     9318.197,          4280.63,    3215.71
       0.55,       27000.0,        0.0,     279.5213,          279.521,        0.0
       0.55,       27000.0,     0.4022,      -2005.2,         -419.256,    1344.21
       0.55,       27000.0,     0.4693,    -1120.044,         -92.8357,    1568.25
       0.55,       27000.0,     0.5363,    -234.8871,          233.585,    1792.28
       0.55,       27000.0,     0.6033,     650.2693,          560.006,    2016.32
       0.55,       27000.0,     0.6704,     1536.758,          886.865,    2240.35
       0.55,       27000.0,     0.7374,     2730.552,          1332.81,    2464.39
       0.55,       27000.0,     0.8044,     4295.929,          1942.93,    2688.42
       0.55,       27000.0,     0.8715,     6094.254,           2698.9,    2912.46
       0.55,       27000.0,     0.9385,      7933.54,          3597.18,    3136.49
       0.55,       30000.0,        0.0,     247.5077,          247.508,        0.0
       0.55,       30000.0,     0.3921,    -2118.373,         -480.674,    1310.26
       0.55,       30000.0,     0.4574,    -1282.077,         -176.184,    1528.64
       0.55,       30000.0,     0.5227,    -445.7816,          128.305,    1747.02
       0.55,       30000.0,     0.5881,     390.5139,          432.795,     1965.4
       0.55,       30000.0,     0.6534,      1226.81,          737.285,    2183.77
       0.55,       30000.0,     0.7188,     2222.488,           1103.4,    2402.15
       0.55,       30000.0,     0.7841,     3563.936,          1618.71,    2620.53
       0.55,       30000.0,     0.8495,     5155.267,          2270.37,    2838.91
       0.55,       30000.0,     0.9148,     6746.392,          3017.25,    3057.28
       0.55,       30000.0,     0.9802,     8117.883,           3833.5,    3275.66
       0.55,       33000.0,        0.0,      218.469,          218.469,        0.0
       0.55,       33000.0,     0.3819,     -2025.39,         -521.596,    1276.33
       0.55,       33000.0,     0.4456,    -1287.775,         -244.072,    1489.05
       0.55,       33000.0,     0.5092,    -550.1608,          33.4523,    1701.78
       0.55,       33000.0,     0.5729,     187.4535,          310.977,     1914.5
       0.55,       33000.0,     0.6365,     925.0675,            588.5,    2127.22
       0.55,       33000.0,     0.7002,      1767.75,          902.962,    2339.94
       0.55,       33000.0,     0.7638,     2915.099,          1335.45,    2552.66
       0.55,       33000.0,     0.8275,     4290.627,          1883.24,    2765.39
       0.55,       33000.0,     0.8911,     5717.436,          2522.86,    2978.11
       0.55,       33000.0,     0.9548,     6820.063,          3167.66,    3190.83
       0.55,       36000.0,        0.0,     192.1978,          192.198,        0.0
       0.55,       36000.0,     0.3718,    -2176.489,         -572.192,     1242.4
       0.55,       36000.0,     0.4337,    -1492.523,         -318.272,    1449.47
       0.55,       36000.0,     0.4957,    -808.5572,         -64.3527,    1656.54
       0.55,       36000.0,     0.5576,    -124.5906,          189.567,     1863.6
       0.55,       36000.0,     0.6196,     559.3754,          443.486,    2070.67
       0.55,       36000.0,     0.6815,     1287.921,          707.994,    2277.74
       0.55,       36000.0,     0.7435,     2201.737,          1047.83,    2484.81
       0.55,       36000.0,     0.8055,     3296.743,          1498.94,    2691.87
       0.55,       36000.0,     0.8674,     4770.691,          2073.66,    2898.94
       0.55,       36000.0,     0.9294,     5655.613,          2640.56,    3106.01
       0.55,       36000.0,     0.9913,     5650.372,          2701.63,    3313.08
       0.55,       39000.0,        0.0,     166.5913,          166.591,        0.0
       0.55,       39000.0,     0.3712,    -1882.571,         -495.702,    1240.69
       0.55,       39000.0,     0.4331,    -1336.267,         -287.871,    1447.47
       0.55,       39000.0,      0.495,    -789.9644,         -80.0411,    1654.25
       0.55,       39000.0,     0.5569,    -243.6606,           127.79,    1861.03
       0.55,       39000.0,     0.6187,     302.6422,           335.62,    2067.82
       0.55,       39000.0,     0.6806,      884.129,          552.329,     2274.6
       0.55,       39000.0,     0.7425,     1713.054,          852.903,    2481.38
       0.55,       39000.0,     0.8044,     2706.998,          1244.27,    2688.16
       0.55,       39000.0,     0.8662,     3806.271,          1680.16,    2894.94
       0.55,       39000.0,     0.9281,     4711.515,          2213.67,    3101.72
       0.55,       39000.0,       0.99,     5502.907,          2746.28,    3308.51
       0.55,       42000.0,        0.0,     144.3024,          144.302,        0.0
       0.55,       42000.0,     0.3712,    -13978.11,         -5206.46,    1240.69
       0.55,       42000.0,     0.4331,    -10893.79,         -4009.05,    1447.47
       0.55,       42000.0,      0.495,     -7809.47,         -2811.63,    1654.25
