# created 10/08/25
# FLOPS-derived engine deck converted from PAX300_baseline_ENGDEK.txt

Mach Number (input), Altitude (ft, input), Throttle (input), Gross Thrust (lbf, output), Ram Drag (lbf, output), Fuel Flow (lb/h, output), NOx Rate (lb/h, output)
               0.25,               2000.0,             50.0,                    89382.1,                24759.6,                  21923.1,                 21.3328
               0.25,               5000.0,             21.0,                    11702.6,                 8584.2,                   1617.3,                  13.629
               0.25,               5000.0,             26.0,                    25037.1,                12563.6,                   4188.1,                 10.5364
               0.25,               5000.0,             29.0,                    33148.3,                14437.8,                   5988.1,                 10.7965
               0.25,               5000.0,             32.0,                    40975.8,                16028.4,                   7876.8,                 11.2821
               0.25,               5000.0,             35.0,                    48611.4,                17427.0,                   9868.9,                   1.878
               0.25,               5000.0,             38.0,                    56107.8,                18686.6,                  11957.3,                  3.4999
               0.25,               5000.0,             41.0,                    63501.3,                19843.3,                  14106.8,                  5.9566
               0.25,               5000.0,             44.0,                    70807.7,                20912.8,                  16338.6,                  9.5315
               0.25,               5000.0,             47.0,                    78036.0,                21904.3,                  18691.4,                 14.8303
               0.25,               5000.0,             50.0,                    85191.9,                22823.6,                  21201.5,                 22.7635
               0.25,              10000.0,             21.0,                    10043.9,                 7231.7,                   1376.5,                 11.4702
               0.25,              10000.0,             26.0,                    21940.0,                10691.1,                   3651.5,                   9.206
               0.25,              10000.0,             29.0,                    29187.0,                12314.2,                   5250.8,                  9.4678
               0.25,              10000.0,             32.0,                    36184.1,                13687.2,                   6949.9,                  9.9116
               0.25,              10000.0,             35.0,                    43015.8,                14894.3,                   8735.4,                  1.6892
               0.25,              10000.0,             38.0,                    49726.6,                15981.2,                  10607.1,                  3.1508
               0.25,              10000.0,             41.0,                    56347.4,                16977.7,                  12538.2,                  5.3478
               0.25,              10000.0,             44.0,                    62889.8,                17894.6,                  14573.6,                  8.6925
               0.25,              10000.0,             47.0,                    69356.6,                18738.8,                  16749.0,                 13.8634
               0.25,              10000.0,             50.0,                    75747.7,                19505.2,                  19167.7,                 22.1778
                0.3,                  0.0,             21.0,                    16583.1,                13416.7,                   1991.5,                 11.6656
                0.3,                  0.0,             26.0,                    31066.1,                18400.7,                   4853.5,                 12.2557
                0.3,                  0.0,             29.0,                    39811.3,                20813.0,                   6811.2,                 12.4695
                0.3,                  0.0,             32.0,                    48213.2,                22882.2,                   8815.6,                 12.9694
                0.3,                  0.0,             35.0,                    56375.6,                24711.8,                  10913.7,                  1.9238
                0.3,                  0.0,             38.0,                    64359.6,                26363.0,                  13111.0,                  3.5088
                0.3,                  0.0,             41.0,                    72207.7,                27878.5,                  15388.0,                  5.9196
                0.3,                  0.0,             44.0,                    79947.5,                29285.5,                  17734.0,                  9.4012
                0.3,                  0.0,             47.0,                    87599.6,                30602.4,                  20142.1,                 14.1847
                0.3,                  0.0,             50.0,                    95162.4,                31835.1,                  22644.9,                 20.8557
                0.3,               2000.0,             21.0,                    15712.9,                12595.8,                   1891.7,                  11.153
                0.3,               2000.0,             26.0,                    29864.5,                17396.1,                   4686.6,                  11.623
                0.3,               2000.0,             29.0,                    38415.2,                19712.8,                   6600.4,                  11.883
                0.3,               2000.0,             32.0,                    46632.2,                21695.5,                   8574.0,                 12.3847
                0.3,               2000.0,             35.0,                    54616.5,                23445.4,                  10650.3,                  1.9877
                0.3,               2000.0,             38.0,                    62430.4,                25025.2,                  12817.2,                  3.6375
                0.3,               2000.0,             41.0,                    70113.3,                26474.0,                  15067.6,                  6.1615
                0.3,               2000.0,             44.0,                    77692.4,                27819.0,                  17379.5,                  9.7597
                0.3,               2000.0,             47.0,                    85182.9,                29074.3,                  19769.9,                  14.828
                0.3,               2000.0,             50.0,                    92585.2,                30243.5,                  22287.3,                 22.1347
                0.3,               5000.0,             21.0,                    14441.3,                11426.1,                   1742.8,                  9.7203
                0.3,               5000.0,             26.0,                    27992.1,                15931.3,                   4414.2,                 10.7336
                0.3,               5000.0,             29.0,                    36188.1,                18096.7,                   6247.6,                 11.0237
                0.3,               5000.0,             32.0,                    44068.4,                19944.7,                   8157.1,                 11.5409
                0.3,               5000.0,             35.0,                    51724.5,                21572.0,                  10173.7,                  2.0298
                0.3,               5000.0,             38.0,                    59223.1,                23040.8,                  12278.5,                  3.7347
                0.3,               5000.0,             41.0,                    66601.0,                24387.7,                  14457.7,                  6.3338
                0.3,               5000.0,             44.0,                    73881.7,                25635.9,                  16706.1,                 10.0712
                0.3,               5000.0,             47.0,                    81067.1,                26792.8,                  19064.9,                 15.5565
                0.3,               5000.0,             50.0,                    88171.1,                27866.6,                  21572.3,                 23.6652
                0.3,              10000.0,             21.0,                    12326.0,                 9599.9,                   1483.7,                 13.0449
                0.3,              10000.0,             26.0,                    24436.0,                13531.9,                   3849.5,                  9.3781
                0.3,              10000.0,             29.0,                    31768.9,                15412.7,                   5480.9,                  9.6699
                0.3,              10000.0,             32.0,                    38820.0,                17011.8,                   7198.8,                 10.1265
                0.3,              10000.0,             35.0,                    45679.2,                18418.6,                   9013.7,                  1.8301
                0.3,              10000.0,             38.0,                    52399.5,                19687.2,                  10910.1,                  3.3821
                0.3,              10000.0,             41.0,                    59014.6,                20849.8,                  12867.9,                  5.7129
                0.3,              10000.0,             44.0,                    65539.1,                21921.5,                  14917.9,                  9.2173
                0.3,              10000.0,             47.0,                    71979.6,                22908.1,                  17101.5,                 14.5756
                0.3,              10000.0,             50.0,                    78324.4,                23803.7,                  19518.1,                 23.0648
                0.3,              15000.0,             21.0,                    10111.5,                 7876.7,                   1196.0,                  9.9743
                0.3,              15000.0,             26.0,                    20042.0,                11102.8,                   3090.2,                  8.1522
                0.3,              15000.0,             29.0,                    26055.0,                12646.2,                   4396.0,                  8.3638
                0.3,              15000.0,             32.0,                    31836.8,                13958.4,                   5771.3,                  8.7162
                0.3,              15000.0,             35.0,                    37461.2,                15113.0,                   7223.8,                  1.2105
                0.3,              15000.0,             38.0,                    42971.9,                16154.4,                   8740.8,                  2.2225
                0.3,              15000.0,             41.0,                    48396.3,                17108.8,                  10306.7,                  3.7333
                0.3,              15000.0,             44.0,                    53745.5,                17988.6,                  11945.4,                  5.9942
                0.3,              15000.0,             47.0,                    59025.0,                18799.0,                  13692.8,                  9.4432
                0.3,              15000.0,             50.0,                    64230.4,                19534.4,                  15626.2,                 14.8862
                0.4,                  0.0,             21.0,                    24803.9,                21818.1,                   2322.3,                 12.7616
                0.4,                  0.0,             26.0,                    39605.6,                27662.6,                   5391.2,                 12.8711
                0.4,                  0.0,             29.0,                    48531.2,                30616.4,                   7423.5,                 13.1508
                0.4,                  0.0,             32.0,                    57066.0,                33179.9,                   9508.8,                 13.7107
                0.4,                  0.0,             35.0,                    65320.1,                35462.3,                  11673.4,                  2.2789
                0.4,                  0.0,             38.0,                    73358.8,                37530.9,                  13927.4,                  4.0658
                0.4,                  0.0,             41.0,                    81235.6,                39435.0,                  16259.3,                  6.7507
                0.4,                  0.0,             44.0,                    88978.8,                41206.6,                  18648.9,                  10.578
                0.4,                  0.0,             47.0,                    96612.8,                42867.0,                  21094.6,                 15.7725
                0.4,                  0.0,             50.0,                   104138.7,                44423.4,                  23624.7,                 22.8975
                0.4,               2000.0,             21.0,                    23381.5,                20431.6,                   2205.9,                 12.1636
                0.4,               2000.0,             26.0,                    37892.7,                26092.7,                   5205.1,                 12.2107
                0.4,               2000.0,             29.0,                    46641.4,                28941.7,                   7200.9,                 12.5262
                0.4,               2000.0,             32.0,                    55006.9,                31407.3,                   9258.8,                 13.1007
                0.4,               2000.0,             35.0,                    63096.9,                33597.3,                  11405.4,                  2.3622
                0.4,               2000.0,             38.0,                    70981.4,                35581.8,                  13639.6,                   4.238
                0.4,               2000.0,             41.0,                    78706.7,                37407.6,                  15946.8,                  7.0611
                0.4,               2000.0,             44.0,                    86304.1,                39104.9,                  18310.2,                 11.0566
                0.4,               2000.0,             47.0,                    93791.9,                40691.9,                  20741.2,                  16.574
                0.4,               2000.0,             50.0,                   101168.5,                42169.5,                  23297.6,                 24.4562
                0.4,               5000.0,             21.0,                    21338.3,                18471.0,                   2028.7,                 11.3366
                0.4,               5000.0,             26.0,                    35292.6,                23823.1,                   4900.2,                  11.274
                0.4,               5000.0,             29.0,                    43704.6,                26501.0,                   6826.0,                 11.6289
                0.4,               5000.0,             32.0,                    51747.6,                28809.6,                   8823.4,                  1.2195
                0.4,               5000.0,             35.0,                    59527.8,                30854.9,                  10915.8,                  2.4254
                0.4,               5000.0,             38.0,                    67114.5,                32707.1,                  13093.6,                  4.3813
                0.4,               5000.0,             41.0,                    74552.0,                34410.0,                  15336.6,                  7.3217
                0.4,               5000.0,             44.0,                    81869.3,                35990.5,                  17642.0,                 11.4886
                0.4,               5000.0,             47.0,                    89066.3,                37455.4,                  20055.4,                 17.5383
                0.4,               5000.0,             50.0,                    96161.6,                38816.2,                  22601.8,                 26.3223
                0.4,              10000.0,             21.0,                    18064.6,                15457.6,                   1724.1,                  9.4812
                0.4,              10000.0,             26.0,                    30596.3,                20168.6,                   4271.0,                  9.8426
                0.4,              10000.0,             29.0,                    38150.1,                22508.4,                   5998.8,                 10.2022
                0.4,              10000.0,             32.0,                    45372.2,                24516.7,                   7802.6,                  1.0921
                0.4,              10000.0,             35.0,                    52362.5,                26292.9,                   9697.0,                   2.202
                0.4,              10000.0,             38.0,                    59183.2,                27900.0,                  11664.8,                  3.9952
                0.4,              10000.0,             41.0,                    65872.5,                29375.1,                  13690.9,                   6.663
                0.4,              10000.0,             44.0,                    72446.1,                30735.0,                  15805.1,                 10.6211
                0.4,              10000.0,             47.0,                    78914.5,                31988.5,                  18044.5,                  16.583
                0.4,              10000.0,             50.0,                    85261.7,                33123.0,                  20508.5,                 25.7732
                0.4,              15000.0,             21.0,                    14820.2,                12683.5,                   1388.5,                  12.722
                0.4,              15000.0,             26.0,                    25095.5,                16548.5,                   3427.6,                  8.5411
                0.4,              15000.0,             29.0,                    31289.0,                18468.6,                   4810.2,                  8.8079
                0.4,              15000.0,             32.0,                    37210.6,                20116.5,                   6254.0,                  9.1886
                0.4,              15000.0,             35.0,                    42942.0,                21574.1,                   7769.8,                   1.452
                0.4,              15000.0,             38.0,                    48534.4,                22893.3,                   9343.9,                  2.6188
                0.4,              15000.0,             41.0,                    54019.2,                24104.4,                  10963.9,                  4.3432
                0.4,              15000.0,             44.0,                    59409.1,                25220.8,                  12655.1,                  6.8934
                0.4,              15000.0,             47.0,                    64712.8,                26250.4,                  14444.5,                  10.714
                0.4,              15000.0,             50.0,                    69917.6,                27182.3,                  16415.5,                 16.5946
                0.4,              20000.0,             21.0,                    12064.6,                10326.7,                   1110.4,                   9.652
                0.4,              20000.0,             26.0,                    20425.4,                13473.5,                   2729.0,                  7.3892
                0.4,              20000.0,             29.0,                    25464.8,                15036.9,                   3826.2,                  7.5842
                0.4,              20000.0,             32.0,                    30282.7,                16378.8,                   4972.2,                  7.8749
                0.4,              20000.0,             35.0,                    34945.9,                17565.9,                   6174.9,                  0.9486
                0.4,              20000.0,             38.0,                    39496.2,                18640.5,                   7423.4,                  1.6995
                0.4,              20000.0,             41.0,                    43959.1,                19627.2,                   8707.8,                  2.8024
                0.4,              20000.0,             44.0,                    48344.6,                20536.9,                  10048.7,                  4.4271
                0.4,              20000.0,             47.0,                    52659.9,                21376.0,                  11466.9,                  6.8489
                0.4,              20000.0,             50.0,                    56895.0,                22135.4,                  13030.8,                 10.5753
                0.5,                  0.0,             21.0,                    35364.6,                32496.0,                   2796.5,                 13.9708
                0.5,                  0.0,             26.0,                    50433.6,                38959.4,                   6056.7,                 13.7205
                0.5,                  0.0,             29.0,                    59565.7,                42354.7,                   8199.8,                 14.0701
                0.5,                  0.0,             32.0,                    68296.7,                45348.4,                  10351.9,                  1.4814
                0.5,                  0.0,             35.0,                    76708.4,                48022.9,                  12615.4,                  2.7673
                0.5,                  0.0,             38.0,                    84879.0,                50456.5,                  14969.8,                  4.8572
                0.5,                  0.0,             41.0,                    92863.1,                52703.7,                  17395.8,                  7.9602
                0.5,                  0.0,             44.0,                   100696.1,                54800.3,                  19870.7,                 12.3254
                0.5,                  0.0,             47.0,                   108401.3,                56766.2,                  22402.5,                 18.2498
                0.5,                  0.0,             50.0,                   115982.3,                58611.8,                  25012.6,                 26.2418
                0.5,               2000.0,             21.0,                    33226.2,                30380.8,                   2650.1,                 13.2841
                0.5,               2000.0,             26.0,                    48059.0,                36677.4,                   5850.5,                 13.0114
                0.5,               2000.0,             29.0,                    57042.5,                39970.2,                   7956.3,                 13.4057
                0.5,               2000.0,             32.0,                    65622.8,                42859.5,                  10096.4,                  1.5146
                0.5,               2000.0,             35.0,                    73889.3,                45435.0,                  12348.3,                  2.8851
                0.5,               2000.0,             38.0,                    81922.4,                47777.2,                  14690.6,                  5.0973
                0.5,               2000.0,             41.0,                    89774.9,                49939.3,                  17096.2,                  8.3809
                0.5,               2000.0,             44.0,                    97478.2,                51951.6,                  19558.8,                 13.0247
                0.5,               2000.0,             47.0,                   105054.7,                53836.9,                  22080.9,                 19.3252
                0.5,               2000.0,             50.0,                   112501.2,                55593.0,                  24721.2,                 28.2136
                0.5,               5000.0,             21.0,                    30181.6,                27400.8,                   2434.5,                 12.2906
                0.5,               5000.0,             26.0,                    44524.5,                33401.8,                   5512.3,                 12.0116
                0.5,               5000.0,             29.0,                    53204.0,                36519.7,                   7543.6,                 12.4525
                0.5,               5000.0,             32.0,                    61482.6,                39236.9,                   9641.5,                  1.5317
                0.5,               5000.0,             35.0,                    69460.4,                41653.0,                  11851.6,                  2.9876
                0.5,               5000.0,             38.0,                    77217.9,                43849.1,                  14143.5,                   5.319
                0.5,               5000.0,             41.0,                    84804.5,                45873.7,                  16494.6,                  8.7855
                0.5,               5000.0,             44.0,                    92247.4,                47754.5,                  18905.3,                 13.6632
                0.5,               5000.0,             47.0,                    99551.3,                49498.3,                  21423.3,                 20.6692
                0.5,               5000.0,             50.0,                   106739.0,                51124.7,                  24058.6,                 30.6806
                0.5,              10000.0,             21.0,                    25411.0,                22867.2,                   2065.4,                 10.7525
                0.5,              10000.0,             26.0,                    38372.6,                28197.5,                   4808.5,                 10.4836
                0.5,              10000.0,             29.0,                    46207.5,                30944.8,                   6629.3,                 10.9236
                0.5,              10000.0,             32.0,                    53668.4,                33318.3,                   8549.3,                  1.3807
                0.5,              10000.0,             35.0,                    60864.6,                35426.6,                  10563.5,                  2.7382
                0.5,              10000.0,             38.0,                    67866.9,                37341.7,                  12642.2,                   4.897
                0.5,              10000.0,             41.0,                    74718.4,                39103.0,                  14780.0,                  8.0962
                0.5,              10000.0,             44.0,                    81425.0,                40724.6,                  17006.7,                 12.7961
                0.5,              10000.0,             47.0,                    88012.3,                42224.0,                  19350.0,                 19.7776
                0.5,              10000.0,             50.0,                    94483.7,                43608.3,                  21907.3,                 30.2925
                0.5,              15000.0,             21.0,                    20849.1,                18764.5,                   1661.9,                  9.0811
                0.5,              15000.0,             26.0,                    31475.3,                23137.0,                   3857.6,                  9.0771
                0.5,              15000.0,             29.0,                    37898.5,                25391.1,                   5314.9,                  9.4099
